date,time_range,season,holiday,weekday,workingday,weathersit,casual,registered,count
2012-09-07,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,39,40
2012-09-07,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,5,135,140
2012-09-07,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,21,465,486
2012-09-07,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,29,690,719
2012-09-07,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,33,311,344
2012-09-07,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,53,171,224
2012-09-07,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,81,215,296
2012-09-07,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,76,247,323
2012-09-07,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,71,283,354
2012-09-07,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,66,187,253
2012-09-07,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,66,265,331
2012-09-07,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,75,395,470
2012-09-07,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,88,684,772
2012-09-07,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,95,697,792
2012-09-07,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,70,498,568
2012-09-07,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,51,340,391
2012-09-07,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,55,246,301
2012-09-07,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,52,247,299
2012-09-07,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,28,220,248
2012-09-08,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,20,130,150
2012-09-08,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,10,107,117
2012-09-08,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,9,68,77
2012-09-08,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,3,40,43
2012-09-08,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,3,8,11
2012-09-08,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,2,13,15
2012-09-08,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,8,26,34
2012-09-08,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,11,71,82
2012-09-08,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,33,197,230
2012-09-08,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,87,261,348
2012-09-08,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,100,322,422
2012-09-08,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,173,405,578
2012-09-08,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,220,474,694
2012-09-08,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,233,435,668
2012-09-08,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,260,366,626
2012-09-08,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Light Rain/Light Snow,175,337,512
2012-09-08,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Light Rain/Light Snow,19,95,114
2012-09-08,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Light Rain/Light Snow,52,119,171
2012-09-08,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Light Rain/Light Snow,27,140,167
2012-09-08,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Light Rain/Light Snow,28,187,215
2012-09-08,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,28,166,194
2012-09-08,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,26,155,181
2012-09-08,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,18,176,194
2012-09-08,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,12,121,133
2012-09-09,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,18,106,124
2012-09-09,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,20,104,124
2012-09-09,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,15,81,96
2012-09-09,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,14,32,46
2012-09-09,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,12,16,28
2012-09-09,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,16,39,55
2012-09-09,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,11,24,35
2012-09-09,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,20,50,70
2012-09-09,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,27,143,170
2012-09-09,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,85,214,299
2012-09-09,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,172,323,495
2012-09-09,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,194,391,585
2012-09-09,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,247,510,757
2012-09-09,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,238,491,729
2012-09-09,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,232,415,647
2012-09-09,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,284,412,696
2012-09-09,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,228,473,701
2012-09-09,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,213,458,671
2012-09-09,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,156,404,560
2012-09-09,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,134,362,496
2012-09-09,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,91,265,356
2012-09-09,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,57,149,206
2012-09-09,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,64,125,189
2012-09-09,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,22,70,92
2012-09-10,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,6,35,41
2012-09-10,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,7,11,18
2012-09-10,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,11,6,17
2012-09-10,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,5,7,12
2012-09-10,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,4,5
2012-09-10,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,4,36,40
2012-09-10,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,8,172,180
2012-09-10,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,20,427,447
2012-09-10,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,33,697,730
2012-09-10,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,40,321,361
2012-09-10,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,42,168,210
2012-09-10,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,69,167,236
2012-09-10,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,76,256,332
2012-09-10,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,72,251,323
2012-09-10,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,107,233,340
2012-09-10,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,115,231,346
2012-09-10,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,108,380,488
2012-09-10,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,127,744,871
2012-09-10,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,111,857,968
2012-09-10,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,71,562,633
2012-09-10,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,34,356,390
2012-09-10,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,29,256,285
2012-09-10,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,15,144,159
2012-09-10,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,7,86,93
2012-09-11,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,5,27,32
2012-09-11,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,0,10,10
2012-09-11,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,1,5,6
2012-09-11,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,1,7,8
2012-09-11,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,1,8,9
2012-09-11,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,3,41,44
2012-09-11,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,11,200,211
2012-09-11,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,24,572,596
2012-09-11,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,48,702,750
2012-09-11,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,35,323,358
2012-09-11,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,54,142,196
2012-09-11,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,60,187,247
2012-09-11,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,62,254,316
2012-09-11,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,72,256,328
2012-09-11,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,74,181,255
2012-09-11,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,73,253,326
2012-09-11,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,99,437,536
2012-09-11,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,168,802,970
2012-09-11,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,110,767,877
2012-09-11,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,56,540,596
2012-09-11,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,40,421,461
2012-09-11,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,28,282,310
2012-09-11,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,27,189,216
2012-09-11,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,18,91,109
2012-09-12,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,8,41,49
2012-09-12,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,2,19,21
2012-09-12,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,2,9,11
2012-09-12,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,0,7,7
2012-09-12,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,0,5,5
2012-09-12,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,4,44,48
2012-09-12,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,6,199,205
2012-09-12,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,24,533,557
2012-09-12,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,43,727,770
2012-09-12,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,50,278,328
2012-09-12,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,57,148,205
2012-09-12,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,51,181,232
2012-09-12,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,88,264,352
2012-09-12,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,85,238,323
2012-09-12,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,78,200,278
2012-09-12,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,75,243,318
2012-09-12,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,90,419,509
2012-09-12,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,114,811,925
2012-09-12,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,91,886,977
2012-09-12,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,78,557,635
2012-09-12,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,38,432,470
2012-09-12,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,27,279,306
2012-09-12,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,23,189,212
2012-09-12,Evening,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,16,111,127
2012-09-13,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,11,46,57
2012-09-13,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,6,22,28
2012-09-13,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,9,9
2012-09-13,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,2,9,11
2012-09-13,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,6,6
2012-09-13,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,3,54,57
2012-09-13,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,9,186,195
2012-09-13,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,22,549,571
2012-09-13,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,33,725,758
2012-09-13,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,46,292,338
2012-09-13,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,63,149,212
2012-09-13,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,71,183,254
2012-09-13,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,57,240,297
2012-09-13,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,60,223,283
2012-09-13,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,60,214,274
2012-09-13,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,99,253,352
2012-09-13,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,85,406,491
2012-09-13,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,97,787,884
2012-09-13,Afternoon,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,108,744,852
2012-09-13,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,80,594,674
2012-09-13,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,55,408,463
2012-09-13,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,26,291,317
2012-09-13,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,28,223,251
2012-09-13,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,33,137,170
2012-09-14,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,24,63,87
2012-09-14,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,6,35,41
2012-09-14,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,7,23,30
2012-09-14,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,5,9,14
2012-09-14,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,11,12
2012-09-14,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,40,41
2012-09-14,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,8,144,152
2012-09-14,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,17,437,454
2012-09-14,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,51,715,766
2012-09-14,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,46,301,347
2012-09-14,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,75,171,246
2012-09-14,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,84,196,280
2012-09-14,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,119,290,409
2012-09-14,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,107,301,408
2012-09-14,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,113,258,371
2012-09-14,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,94,273,367
2012-09-14,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,109,454,563
2012-09-14,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,137,757,894
2012-09-14,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,116,692,808
2012-09-14,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,83,496,579
2012-09-14,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,67,337,404
2012-09-14,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,42,270,312
2012-09-14,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,40,189,229
2012-09-14,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,27,168,195
2012-09-15,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,38,169,207
2012-09-15,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,8,101,109
2012-09-15,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,18,75,93
2012-09-15,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,6,31,37
2012-09-15,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,3,3,6
2012-09-15,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,1,15,16
2012-09-15,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,6,27,33
2012-09-15,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,10,63,73
2012-09-15,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,43,169,212
2012-09-15,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,79,263,342
2012-09-15,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,119,323,442
2012-09-15,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,228,399,627
2012-09-15,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,287,419,706
2012-09-15,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,327,377,704
2012-09-15,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,325,390,715
2012-09-15,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,312,342,654
2012-09-15,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,350,433,783
2012-09-15,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,295,434,729
2012-09-15,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,232,382,614
2012-09-15,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,169,309,478
2012-09-15,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,89,241,330
2012-09-15,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,86,210,296
2012-09-15,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,82,197,279
2012-09-15,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,47,182,229
2012-09-16,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,28,123,151
2012-09-16,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,35,82,117
2012-09-16,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,27,62,89
2012-09-16,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,10,38,48
2012-09-16,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,2,6,8
2012-09-16,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,3,10,13
2012-09-16,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,9,26,35
2012-09-16,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,28,43,71
2012-09-16,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,34,94,128
2012-09-16,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,70,226,296
2012-09-16,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,160,330,490
2012-09-16,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,183,376,559
